chemical_name,protein_name
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
milrinone,C01CE02
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
mifepristone,G03XB01
midodrine,C01CA17
midodrine,C01CA17
midodrine,C01CA17
midodrine,C01CA17
midodrine,C01CA17
midodrine,C01CA17
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
midazolam,N05CD08
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mianserin,N06AX03
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
mexiletine,C01BB02
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metyrapone,V04CD01
metoprolol,C07AB02
metoprolol,C07AB02
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
metoclopramide,A03FA01
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methysergide,N02CA04
methyltestosterone,G03BA02 G03EK01
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylprednisolone,D07AA01 D10AA02 H02AB04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methylphenidate,N06BA04
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methyldopa,C02AB01 C02AB02
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methylscopolamine,A03BB03 S01FA03
methoxyflurane,N01AB03
methoxyflurane,N01AB03
methoxyflurane,N01AB03
methoxyflurane,N01AB03
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
8-methoxypsoralen,D05AD02 D05BA02
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methotrexate,L01BA01 L04AX03
methazolamide,S01EC05
methazolamide,S01EC05
methazolamide,S01EC05
methazolamide,S01EC05
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
methadone,N07BC02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metformin,A10BA02
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metergoline,G02CB05
metaraminol,C01CA09
metaraminol,C01CA09
metaraminol,C01CA09
metaraminol,C01CA09
metaraminol,C01CA09
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
metaproterenol,R03AB03 R03CB03
mesoridazine,N05AC03
mesoridazine,N05AC03
mesoridazine,N05AC03
mesoridazine,N05AC03
mesoridazine,N05AC03
mesoridazine,N05AC03
mesoridazine,N05AC03
mesoridazine,N05AC03
5-aminosalicylic acid,A07EC02
5-aminosalicylic acid,A07EC02
5-aminosalicylic acid,A07EC02
5-aminosalicylic acid,A07EC02
5-aminosalicylic acid,A07EC02
5-aminosalicylic acid,A07EC02
5-aminosalicylic acid,A07EC02
mequitazine,R06AD07
mequitazine,R06AD07
mephenytoin,N03AB04
mephenytoin,N03AB04
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
meperidine,N02AB02
memantine,N06DX01
memantine,N06DX01
memantine,N06DX01
memantine,N06DX01
memantine,N06DX01
memantine,N06DX01
memantine,N06DX01
memantine,N06DX01
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
melphalan,L01AA03
meloxicam,M01AC06
meloxicam,M01AC06
mefenamic acid,M01AG01
mefenamic acid,M01AG01
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
meclofenamate,M01AG04 M02AA18
monamine,R06AE05
monamine,R06AE05
mecamylamine,C02BB01
mecamylamine,C02BB01
mecamylamine,C02BB01
mecamylamine,C02BB01
mecamylamine,C02BB01
mecamylamine,C02BB01
mecamylamine,C02BB01
mecamylamine,C02BB01
mazindol,A08AA05
maprotiline,N06AA21
maprotiline,N06AA21
maprotiline,N06AA21
maprotiline,N06AA21
maprotiline,N06AA21
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
manidipine,C08CA11
sparteine,C01BA04
loxapine,N05AH01
loxapine,N05AH01
loxapine,N05AH01
loxapine,N05AH01
loxapine,N05AH01
loxapine,N05AH01
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
lovastatin,C10AA02
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
losartan,C09CA01
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
lorazepam,N05BA06
loratadine,R06AX13
loratadine,R06AX13
loratadine,R06AX13
loratadine,R06AX13
loratadine,R06AX13
loperamide,A07DA03
loperamide,A07DA03
loperamide,A07DA03
loperamide,A07DA03
loperamide,A07DA03
loperamide,A07DA03
loperamide,A07DA03
